Full URL,Page Type,JCR Path,Page Slug,Migration Status,Content Status,Taxonomy Status,Package,Tags Applied (count),Tags Applied (details),Hero Image,Blocker/Notes
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/ev-sales-stall-new-share-dynamics-grow,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/ev-sales-stall-new-share-dynamics-grow,ev-sales-stall-new-share-dynamics-grow,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-volatility-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/five-things-auto-pricing-teams-need-to-consider,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/five-things-auto-pricing-teams-need-to-consider,five-things-auto-pricing-teams-need-to-consider,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/pricing-trends | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/dealer-and-retail-trends | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-dealers-and-retailers | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/retail-dealer-aftermarket-roles/dealer-or-retailer | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/four-segments-drive-over-half-of-us-new-vehicle-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/four-segments-drive-over-half-of-us-new-vehicle-sales,four-segments-drive-over-half-of-us-new-vehicle-sales,EXISTING PAGE,Content already in AEM,APPLIED (11 tags),taxonomy-all-pages.zip,11,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/market-segmentation-insights | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/automotive-consumer-demand | theme: mobility-global:insights-and-intelligence/theme/automotive-consumer-trends | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-sales-region/north-america | marketRegion: mobility-global:contextual-variables/market-context/market-sales-region/north-america ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/germany-leads-open-source-automotive-software,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/germany-leads-open-source-automotive-software,germany-leads-open-source-automotive-software,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/software-defined-vehicles-sdv | theme: mobility-global:insights-and-intelligence/theme/software-defined-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-region/europe ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/global-electric-vehicles-race-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/global-electric-vehicles-race-europe,global-electric-vehicles-race-europe,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-adoption | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/global-automotive-markets | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/competitive-intelligence | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/improving-charging-for-next-gen-plug-in-electric-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/improving-charging-for-next-gen-plug-in-electric-vehicles,improving-charging-for-next-gen-plug-in-electric-vehicles,EXISTING PAGE,Content already in AEM,APPLIED (7 tags),taxonomy-all-pages.zip,7,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-charging-infrastructure | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/lmr-battery-technology-the-next-rival-to-lfp,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/lmr-battery-technology-the-next-rival-to-lfp,lmr-battery-technology-the-next-rival-to-lfp,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-battery-technology | theme: mobility-global:insights-and-intelligence/topic/electrification/ev-battery-technology | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/rare-earth-elements-auto-industry-china,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/rare-earth-elements-auto-industry-china,rare-earth-elements-auto-industry-china,EXISTING PAGE,Content already in AEM,APPLIED (13 tags),taxonomy-all-pages.zip,13,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/supply-chain-and-manufacturing/automotive-supply-chain-disruption-and-resilience | theme: mobility-global:insights-and-intelligence/theme/automotive-supply-chain | theme: mobility-global:insights-and-intelligence/theme/supply-chain-resilience | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/procurement | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/supply-chain-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/us-japan-trade-talks-american-cars-japan,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/us-japan-trade-talks-american-cars-japan,us-japan-trade-talks-american-cars-japan,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/macro-economic-drivers/automotive-tariffs-and-trade-policy | theme: mobility-global:insights-and-intelligence/theme/automotive-tariffs | regulatoryContext: mobility-global:contextual-variables/regulatory-and-operating-context/regulatory-context/policy | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/regulatory-risk-and-policy-roles/government-or-policy-maker | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/adas-vehicles-influencing-collision-frequency,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/adas-vehicles-influencing-collision-frequency,adas-vehicles-influencing-collision-frequency,EXISTING PAGE,Content already in AEM,APPLIED (8 tags),taxonomy-all-pages.zip,8,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/autonomous-vehicles-and-adas | topic: mobility-global:insights-and-intelligence/topic/risk-safety-and-compliance | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/fleet-management-and-leasing | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/regulatory-risk-and-policy-roles/insurance-analyst-or-underwriter | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/autonomous-vehicles-future-of-car-insurance,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/autonomous-vehicles-future-of-car-insurance,autonomous-vehicles-future-of-car-insurance,EXISTING PAGE,Content already in AEM,APPLIED (8 tags),taxonomy-all-pages.zip,8,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/autonomous-vehicles-and-adas | topic: mobility-global:insights-and-intelligence/topic/risk-safety-and-compliance | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/fleet-management-and-leasing | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/regulatory-risk-and-policy-roles/insurance-analyst-or-underwriter | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/china-drives-system-on-chip-innovation-in-auto-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/china-drives-system-on-chip-innovation-in-auto-industry,china-drives-system-on-chip-innovation-in-auto-industry,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/automotive-semiconductors | theme: mobility-global:insights-and-intelligence/theme/automotive-supply-chain | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/supply-chain-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-sales-region/greater-china ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/digital-twins-in-the-automotive-industry-explained,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/digital-twins-in-the-automotive-industry-explained,digital-twins-in-the-automotive-industry-explained,EXISTING PAGE,Content already in AEM,APPLIED (7 tags),taxonomy-all-pages.zip,7,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/fords-all-in-bet-on-automotive-innovations,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/fords-all-in-bet-on-automotive-innovations,fords-all-in-bet-on-automotive-innovations,EXISTING PAGE,Content already in AEM,APPLIED (8 tags),taxonomy-all-pages.zip,8,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/new-car-inventory-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/new-car-inventory-trends,new-car-inventory-trends,EXISTING PAGE,Content already in AEM,APPLIED (5 tags),taxonomy-all-pages.zip,5,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/spglobal-invests-in-optimizing-automotive-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/spglobal-invests-in-optimizing-automotive-sales,spglobal-invests-in-optimizing-automotive-sales,EXISTING PAGE,Content already in AEM,APPLIED (4 tags),taxonomy-all-pages.zip,4,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | theme: mobility-global:insights-and-intelligence/theme/automotive-supply-chain | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/the-journey-towards-efficient-ev-charging,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/the-journey-towards-efficient-ev-charging,the-journey-towards-efficient-ev-charging,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-charging-infrastructure | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/product-planner | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/technical-specialists | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/turkish-electric-car-market-analysis,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/turkish-electric-car-market-analysis,turkish-electric-car-market-analysis,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/global-automotive-markets | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketSalesRegion: mobility-global:contextual-variables/market-context/market-region/europe | marketRegion: mobility-global:contextual-variables/market-context/market-region/europe | marketCountry: mobility-global:contextual-variables/market-context/market-country/turkey,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/why-europe-is-losing-the-gigafactory-race-to-china,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/why-europe-is-losing-the-gigafactory-race-to-china,why-europe-is-losing-the-gigafactory-race-to-china,EXISTING PAGE,Content already in AEM,APPLIED (12 tags),taxonomy-all-pages.zip,12,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/electrification/ev-battery-technology | topic: mobility-global:insights-and-intelligence/topic/industry-benchmarks/vehicle-production-forecasts | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/topic/electrification/ev-battery-technology | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/supply-chain-analyst ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/auto-finance-trends-data-driven-agility-for-lenders,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/auto-finance-trends-data-driven-agility-for-lenders,auto-finance-trends-data-driven-agility-for-lenders,EXISTING PAGE,Content already in AEM,APPLIED (8 tags),taxonomy-all-pages.zip,8,pillars: mobility-global:pillars/sales-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/dealer-and-retail-trends | topic: mobility-global:insights-and-intelligence/topic/macro-economic-drivers | theme: mobility-global:insights-and-intelligence/topic/industry-benchmarks/automotive-industry-forecast-and-analysis | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/fleet-management-and-leasing | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/fleet-and-commercial-roles/leasing-or-financial-services | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/automotive-startups-shaping-the-future-of-mobility,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/automotive-startups-shaping-the-future-of-mobility,automotive-startups-shaping-the-future-of-mobility,EXISTING PAGE,Content already in AEM,APPLIED (7 tags),taxonomy-all-pages.zip,7,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/business-development | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/autonomous-driving-expands-to-europe-and-middle-east,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/autonomous-driving-expands-to-europe-and-middle-east,autonomous-driving-expands-to-europe-and-middle-east,EXISTING PAGE,Content already in AEM,APPLIED (9 tags),taxonomy-all-pages.zip,9,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/market-news-and-updates | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/autonomous-vehicles-and-adas | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/global-automotive-markets | theme: mobility-global:insights-and-intelligence/theme/future-of-mobility | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/china-automotive-industry-semiconductor-supply-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/china-automotive-industry-semiconductor-supply-chain,china-automotive-industry-semiconductor-supply-chain,EXISTING PAGE,Content already in AEM,APPLIED (13 tags),taxonomy-all-pages.zip,13,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/technology-and-innovation/automotive-semiconductors | topic: mobility-global:insights-and-intelligence/topic/supply-chain-and-manufacturing/automotive-supply-chain-disruption-and-resilience | theme: mobility-global:insights-and-intelligence/theme/automotive-supply-chain | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-suppliers-and-supply-chain | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/supply-chain-analyst | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/procurement | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article ...,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/iaa-mobility-2025-chinese-evs-in-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/iaa-mobility-2025-chinese-evs-in-europe,iaa-mobility-2025-chinese-evs-in-europe,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/events-and-webinars | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/global-automotive-markets | topic: mobility-global:insights-and-intelligence/topic/market-themes-or-analytical-topics/competitive-landscape | theme: mobility-global:insights-and-intelligence/theme/electric-vehicles | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/oem-and-supplier-roles/oem-strategist | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/marketing-and-commercial-roles/market-analyst | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketCountry: mobility-global:contextual-variables/market-context/market-country/mainland-china,,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/india-vehicle-scrappage-policy-insights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/india-vehicle-scrappage-policy-insights,india-vehicle-scrappage-policy-insights,EXISTING PAGE,Content already in AEM,APPLIED (10 tags),taxonomy-all-pages.zip,10,pillars: mobility-global:pillars/planning-solutions | insightsThoughtLeaderContentType: mobility-global:insights-and-intelligence/insight-and-thought-leader-content-type/analysis-and-reports | topic: mobility-global:insights-and-intelligence/topic/risk-safety-and-compliance/regulations-and-compliance | topic: mobility-global:insights-and-intelligence/topic/sustainability-and-esg/automotive-circular-economy | theme: mobility-global:insights-and-intelligence/theme/automotive-sustainability | regulatoryContext: mobility-global:contextual-variables/regulatory-and-operating-context/regulatory-context/policy | industrySector: mobility-global:contextual-variables/segmentation-and-user-context/industry-or-sector/automotive-oems | audienceRole: mobility-global:contextual-variables/segmentation-and-user-context/audience-role/regulatory-risk-and-policy-roles/government-or-policy-maker | contentFormat: mobility-global:system-and-structural-tags/content-formats/written-formats/short-form-article | marketCountry: mobility-global:contextual-variables/market-context/market-country/india,,
