Full URL,Page Type,JCR Path,Page Status,Taxonomy Status,Total Tags in CSV,Tags Resolved,Tags Unresolved,Unresolved Tag Details
https://www.spglobal.com/automotive-insights/en/blogs/2024/8/us-automotive-brand-loyalty-rates,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/8/us-automotive-brand-loyalty-rates,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/briefcase-india-ev-infrastructure-growth-nearly-fully-charged,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/briefcase-india-ev-infrastructure-growth-nearly-fully-charged,EXISTS in AEM,PARTIAL (some unresolved),9,7,2,theme: Electric vehicle industry | audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/canada-tariffs-chinese-products-electric-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/canada-tariffs-chinese-products-electric-vehicles,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/canadian-automotive-insights-q2-2024,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/canadian-automotive-insights-q2-2024,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/challenges-of-phantom-braking,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/challenges-of-phantom-braking,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/emissions-regulations-drive-electric-vehicles-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/emissions-regulations-drive-electric-vehicles-europe,EXISTS in AEM,PARTIAL (some unresolved),9,7,2,theme: Electric vehicle industry | audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/fault-lines-in-the-connected-car-data-landscape,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/fault-lines-in-the-connected-car-data-landscape,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/how-stellantis-is-embracing-software-defined-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/how-stellantis-is-embracing-software-defined-vehicles,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/navigating-the-future-of-automotive-retail,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/navigating-the-future-of-automotive-retail,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/oems-gently-braking-on-ev-investment,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/oems-gently-braking-on-ev-investment,EXISTS in AEM,PARTIAL (some unresolved),9,8,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/self-driving-cars-gain-momentum-in-us,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/self-driving-cars-gain-momentum-in-us,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/semiconductor-supply-chain-disruption-us-china-trade-conflict,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/semiconductor-supply-chain-disruption-us-china-trade-conflict,EXISTS in AEM,APPLIED (all resolved),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/september-2024-us-auto-sales-preview,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/september-2024-us-auto-sales-preview,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/september-light-vehicle-production-forecast,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/september-light-vehicle-production-forecast,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/understanding-global-automotive-demand-in-2024,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/understanding-global-automotive-demand-in-2024,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/us-auto-market-oems-captive-lenders-challenges,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/us-auto-market-oems-captive-lenders-challenges,EXISTS in AEM,PARTIAL (some unresolved),16,14,2,audienceRole: Leasing / financial services | audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2024/9/us-medium-heavy-commercial-vehicle-forecast,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2024/9/us-medium-heavy-commercial-vehicle-forecast,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/ai-automotive-trends-ces-2025-recap,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/ai-automotive-trends-ces-2025-recap,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/automotive-suppliers-outlook-2025-trends-and-challenges,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/automotive-suppliers-outlook-2025-trends-and-challenges,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/briefcase-honda-nissan-merger-a-potential-game-changer,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/briefcase-honda-nissan-merger-a-potential-game-changer,EXISTS in AEM,PARTIAL (some unresolved),13,11,2,marketSalesRegion: Japan/Korea | marketRegion: Japan/Korea
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/january-auto-sales-2025-begin-year-on-positive-note,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/january-auto-sales-2025-begin-year-on-positive-note,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/luxury-car-market-lexus-outperforms-rivals,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/luxury-car-market-lexus-outperforms-rivals,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/nada-show-2025-accelerate-your-sales-cycle,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/nada-show-2025-accelerate-your-sales-cycle,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/trucking-industry-forecast-for-the-next-decade-and-beyond,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/trucking-industry-forecast-for-the-next-decade-and-beyond,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/us-automotive-inventory-levels-2024,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/us-automotive-inventory-levels-2024,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/volkswagen-union-negotiations-deal-germany,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/volkswagen-union-negotiations-deal-germany,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/01/where-are-ev-battery-prices-headed-in-2025-and-beyond,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/01/where-are-ev-battery-prices-headed-in-2025-and-beyond,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/2025-commercial-vehicle-industry-forecast-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/2025-commercial-vehicle-industry-forecast-europe,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/29th-annual-automotive-loyalty-awards,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/29th-annual-automotive-loyalty-awards,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/beyond-the-buzz-ai-in-the-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/beyond-the-buzz-ai-in-the-automotive-industry,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/bridging-gaps-carbon-reporting-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/bridging-gaps-carbon-reporting-automotive-industry,EXISTS in AEM,PARTIAL (some unresolved),9,8,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/byd-in-europe-expansion,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/byd-in-europe-expansion,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/electric-vehicle-industry-in-india-shows-promising-growth,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/electric-vehicle-industry-in-india-shows-promising-growth,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/electric-vehicle-market-trends-conquest-insights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/electric-vehicle-market-trends-conquest-insights,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/geopolitics-ai-level-4-autonomy,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/geopolitics-ai-level-4-autonomy,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/incentives-affordability-vehicle-marketing,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/incentives-affordability-vehicle-marketing,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/semiconductor-tariffs-impact-automotive-costs,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/semiconductor-tariffs-impact-automotive-costs,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/02/strategies-to-grow-customer-loyalty-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/02/strategies-to-grow-customer-loyalty-automotive-industry,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/2024-us-commercial-vehicle-market-stability-ev-growth,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/2024-us-commercial-vehicle-market-stability-ev-growth,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/canada-electric-vehicle-industry-insights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/canada-electric-vehicle-industry-insights,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/electrification-electric-vehicle-trends-united-states,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/electrification-electric-vehicle-trends-united-states,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/hydrogen-trucks-in-india-green-hydrogen-potential,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/hydrogen-trucks-in-india-green-hydrogen-potential,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/hyundai-investment-us-localization-efforts,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/hyundai-investment-us-localization-efforts,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/india-ev-market-trends-future,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/india-ev-market-trends-future,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/metal-tariffs-automotive-industry-impact,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/metal-tariffs-automotive-industry-impact,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/more-oems-expected-to-push-level-3-autonomy,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/more-oems-expected-to-push-level-3-autonomy,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/03/tesla-robotaxi-bold-vision-significant-roadblocks,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/03/tesla-robotaxi-bold-vision-significant-roadblocks,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/auto-supply-chain-suppliers-mergers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/auto-supply-chain-suppliers-mergers,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/byd-charges-ahead-super-e-platform,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/byd-charges-ahead-super-e-platform,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/catl-byd-battery-tech-news,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/catl-byd-battery-tech-news,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/future-of-automotive-procurement-key-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/future-of-automotive-procurement-key-trends,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/hyundai-pleos-software-launch-shifts-mobility-game,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/hyundai-pleos-software-launch-shifts-mobility-game,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/lexus-german-cars-luxury-car-buyers-behavior,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/lexus-german-cars-luxury-car-buyers-behavior,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/04/suppliers-outpace-automaker-profits-q4-2024,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/04/suppliers-outpace-automaker-profits-q4-2024,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/autonomous-vehicles-and-rising-consumer-trust,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/autonomous-vehicles-and-rising-consumer-trust,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/average-age-of-vehicle-in-us,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/average-age-of-vehicle-in-us,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/benchmarking-guide-software-defined-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/benchmarking-guide-software-defined-vehicles,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/california-advanced-clean-cars-zev-rules,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/california-advanced-clean-cars-zev-rules,EXISTS in AEM,PARTIAL (some unresolved),14,13,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/commercial-vehicle-forecast-cut-2025-tariffs-economy,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/commercial-vehicle-forecast-cut-2025-tariffs-economy,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/critical-minerals-shortages-looming-threat-ev-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/critical-minerals-shortages-looming-threat-ev-industry,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/how-oems-can-navigate-end-of-life-vehicles-directive,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/how-oems-can-navigate-end-of-life-vehicles-directive,EXISTS in AEM,PARTIAL (some unresolved),9,8,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/motorcycle-powersports-industry-loyalty-hits-five-year-high,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/motorcycle-powersports-industry-loyalty-hits-five-year-high,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/nevi-program-freeze-shakes-ev-charging-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/nevi-program-freeze-shakes-ev-charging-industry,EXISTS in AEM,PARTIAL (some unresolved),14,12,2,theme: Electric vehicle industry | audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/revamping-automotive-sourcing-electric-vehicle-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/revamping-automotive-sourcing-electric-vehicle-market,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/shanghai-auto-show-2025-highlights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/shanghai-auto-show-2025-highlights,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/shanghai-auto-show-2025-highlights-reevs,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/shanghai-auto-show-2025-highlights-reevs,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/05/superfast-ev-charging-china,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/05/superfast-ev-charging-china,EXISTS in AEM,PARTIAL (some unresolved),12,11,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/automotive-computing-the-new-competitive-advantage-for-oems,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/automotive-computing-the-new-competitive-advantage-for-oems,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/automotive-industry-segments-brand-performance,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/automotive-industry-segments-brand-performance,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/fisita-2025-how-megatrends-are-transforming-vehicle-planning,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/fisita-2025-how-megatrends-are-transforming-vehicle-planning,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/innovative-strategies-for-automotive-supply-chain-resilience,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/innovative-strategies-for-automotive-supply-chain-resilience,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/making-the-small-passenger-car-affordable,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/making-the-small-passenger-car-affordable,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/new-vehicle-registrations-drop-for-18-34-year-olds,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/new-vehicle-registrations-drop-for-18-34-year-olds,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/qualcomm-automotive-technology-automotive-value-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/qualcomm-automotive-technology-automotive-value-chain,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/russia-automotive-market-challenges-foreign-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/russia-automotive-market-challenges-foreign-automakers,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/sodium-ion-battery-technology,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/sodium-ion-battery-technology,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/06/your-automotive-marketing-guide-to-new-vehicle-launches,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/06/your-automotive-marketing-guide-to-new-vehicle-launches,EXISTS in AEM,APPLIED (all resolved),5,5,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/ai-in-automotive-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/ai-in-automotive-industry,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/chinas-xiaomi-yu7-launch-shakes-up-ev-landscape,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/chinas-xiaomi-yu7-launch-shakes-up-ev-landscape,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/chinese-robotaxi-companies-dominating-middle-east,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/chinese-robotaxi-companies-dominating-middle-east,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/connected-car-study-consumer-priorities-on-connected-services,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/connected-car-study-consumer-priorities-on-connected-services,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/decoding-vin-numbers-what-insurers-need-to-know,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/decoding-vin-numbers-what-insurers-need-to-know,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,audienceRole: Insurance analyst / underwriter
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/electric-vehicle-prices-match-or-beat-gas-cars,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/electric-vehicle-prices-match-or-beat-gas-cars,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/electric-vehicle-range-explained,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/electric-vehicle-range-explained,EXISTS in AEM,PARTIAL (some unresolved),6,5,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/ev-sales-stall-new-share-dynamics-grow,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/ev-sales-stall-new-share-dynamics-grow,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/five-things-auto-pricing-teams-need-to-consider,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/five-things-auto-pricing-teams-need-to-consider,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/four-segments-drive-over-half-of-us-new-vehicle-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/four-segments-drive-over-half-of-us-new-vehicle-sales,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/germany-leads-open-source-automotive-software,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/germany-leads-open-source-automotive-software,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/global-electric-vehicles-race-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/global-electric-vehicles-race-europe,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/improving-charging-for-next-gen-plug-in-electric-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/improving-charging-for-next-gen-plug-in-electric-vehicles,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/lmr-battery-technology-the-next-rival-to-lfp,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/lmr-battery-technology-the-next-rival-to-lfp,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/rare-earth-elements-auto-industry-china,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/rare-earth-elements-auto-industry-china,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/07/us-japan-trade-talks-american-cars-japan,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/07/us-japan-trade-talks-american-cars-japan,EXISTS in AEM,PARTIAL (some unresolved),9,8,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/adas-vehicles-influencing-collision-frequency,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/adas-vehicles-influencing-collision-frequency,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,audienceRole: Insurance analyst / underwriter
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/autonomous-vehicles-future-of-car-insurance,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/autonomous-vehicles-future-of-car-insurance,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,audienceRole: Insurance analyst / underwriter
